decision,path,reason,tag
selected,WISER Results/Phase 2/Djabon Phase 2/Tiers12_multi_seed/qapinn_runs/checkpoints/MS_burgers_n5_twin_s31415.pt,,MS_burgers_n5_twin_s31415
excluded,WISER Results/Phase 2/Djabon Phase 2/Tiers12_multi_seed/qapinn_runs/checkpoints/MS_burgers_n5_twin_s777.pt,"duplicate tag, already taken from WISER Results/Phase 2/Djabon Phase 2/Additionnal computations/GAAF-PINN/qapinn_runs_gaaf/checkpoints/MS_burgers_n5_twin_s777.pt",MS_burgers_n5_twin_s777
selected,WISER Results/Phase 2/Djabon Phase 2/Tiers12_multi_seed/qapinn_runs/checkpoints/MS_burgers_n5_twin_s8080.pt,,MS_burgers_n5_twin_s8080
excluded,WISER Results/Phase 2/Djabon Phase 2/Tiers12_multi_seed/qapinn_runs/checkpoints/MS_heat_n4_qapinn_s1234.pt,"duplicate tag, already taken from WISER Results/Phase 2/Djabon Phase 2/Additionnal computations/Heat Multi_seed_q38/qapinn_runs_heat/checkpoints/MS_heat_n4_qapinn_s1234.pt",MS_heat_n4_qapinn_s1234
excluded,WISER Results/Phase 2/Djabon Phase 2/Tiers12_multi_seed/qapinn_runs/checkpoints/MS_heat_n4_qapinn_s2025.pt,"duplicate tag, already taken from WISER Results/Phase 2/Djabon Phase 2/Additionnal computations/Heat Multi_seed_q38/qapinn_runs_heat/checkpoints/MS_heat_n4_qapinn_s2025.pt",MS_heat_n4_qapinn_s2025
selected,WISER Results/Phase 2/Djabon Phase 2/Tiers12_multi_seed/qapinn_runs/checkpoints/MS_heat_n4_qapinn_s31415.pt,,MS_heat_n4_qapinn_s31415
excluded,WISER Results/Phase 2/Djabon Phase 2/Tiers12_multi_seed/qapinn_runs/checkpoints/MS_heat_n4_qapinn_s777.pt,"duplicate tag, already taken from WISER Results/Phase 2/Djabon Phase 2/Additionnal computations/Heat Multi_seed_q38/qapinn_runs_heat/checkpoints/MS_heat_n4_qapinn_s777.pt",MS_heat_n4_qapinn_s777
selected,WISER Results/Phase 2/Djabon Phase 2/Tiers12_multi_seed/qapinn_runs/checkpoints/MS_heat_n4_qapinn_s8080.pt,,MS_heat_n4_qapinn_s8080
excluded,WISER Results/Phase 2/Djabon Phase 2/Tiers12_multi_seed/qapinn_runs/checkpoints/MS_heat_n4_twin_s1234.pt,"duplicate tag, already taken from WISER Results/Phase 2/Djabon Phase 2/Additionnal computations/GAAF-PINN/qapinn_runs_gaaf/checkpoints/MS_heat_n4_twin_s1234.pt",MS_heat_n4_twin_s1234
excluded,WISER Results/Phase 2/Djabon Phase 2/Tiers12_multi_seed/qapinn_runs/checkpoints/MS_heat_n4_twin_s2025.pt,"duplicate tag, already taken from WISER Results/Phase 2/Djabon Phase 2/Additionnal computations/GAAF-PINN/qapinn_runs_gaaf/checkpoints/MS_heat_n4_twin_s2025.pt",MS_heat_n4_twin_s2025
selected,WISER Results/Phase 2/Djabon Phase 2/Tiers12_multi_seed/qapinn_runs/checkpoints/MS_heat_n4_twin_s31415.pt,,MS_heat_n4_twin_s31415
excluded,WISER Results/Phase 2/Djabon Phase 2/Tiers12_multi_seed/qapinn_runs/checkpoints/MS_heat_n4_twin_s777.pt,"duplicate tag, already taken from WISER Results/Phase 2/Djabon Phase 2/Additionnal computations/GAAF-PINN/qapinn_runs_gaaf/checkpoints/MS_heat_n4_twin_s777.pt",MS_heat_n4_twin_s777
selected,WISER Results/Phase 2/Djabon Phase 2/Tiers12_multi_seed/qapinn_runs/checkpoints/MS_heat_n4_twin_s8080.pt,,MS_heat_n4_twin_s8080
selected,WISER Results/Phase 2/Djabon Phase 2/Tiers12_q3/qapinn_runs/checkpoints/T1_burgers_q3.pt,,T1_burgers_q3
selected,WISER Results/Phase 2/Djabon Phase 2/Tiers12_q3/qapinn_runs/checkpoints/T1_burgers_q4.pt,,T1_burgers_q4
selected,WISER Results/Phase 2/Djabon Phase 2/Tiers12_q3/qapinn_runs/checkpoints/T1_burgers_q5.pt,,T1_burgers_q5
selected,WISER Results/Phase 2/Djabon Phase 2/Tiers12_q3/qapinn_runs/checkpoints/T1_heat_q3.pt,,T1_heat_q3
selected,WISER Results/Phase 2/Djabon Phase 2/Tiers12_q3/qapinn_runs/checkpoints/T1_heat_q4.pt,,T1_heat_q4
selected,WISER Results/Phase 2/Djabon Phase 2/Tiers12_q3/qapinn_runs/checkpoints/T1_heat_q5.pt,,T1_heat_q5
excluded,WISER Results/Phase 2/Djabon Phase 2/Tiers12_q3/qapinn_runs/checkpoints/T2_hero_q5.pt,tag matched no known naming convention,T2_hero_q5
excluded,WISER Results/Phase 2/Djabon Phase 2/Tiers12_q3/qapinn_runs/checkpoints/T2_smoke_q3.pt,tag matched no known naming convention,T2_smoke_q3
selected,WISER Results/Phase 2/Djabon Phase 2/Tiers12_q38_more_iter/qapinn_runs/checkpoints/V5_burgers_q3.pt,,V5_burgers_q3
selected,WISER Results/Phase 2/Djabon Phase 2/Tiers12_q38_more_iter/qapinn_runs/checkpoints/V5_burgers_q4.pt,,V5_burgers_q4
selected,WISER Results/Phase 2/Djabon Phase 2/Tiers12_q38_more_iter/qapinn_runs/checkpoints/V5_burgers_q5.pt,,V5_burgers_q5
selected,WISER Results/Phase 2/Djabon Phase 2/Tiers12_q38_more_iter/qapinn_runs/checkpoints/V5_burgers_q6.pt,,V5_burgers_q6
selected,WISER Results/Phase 2/Djabon Phase 2/Tiers12_q38_more_iter/qapinn_runs/checkpoints/V5_burgers_q7.pt,,V5_burgers_q7
selected,WISER Results/Phase 2/Djabon Phase 2/Tiers12_q38_more_iter/qapinn_runs/checkpoints/V5_burgers_q8.pt,,V5_burgers_q8
selected,WISER Results/Phase 2/Djabon Phase 2/Tiers12_q38_more_iter/qapinn_runs/checkpoints/V5_heat_q3.pt,,V5_heat_q3
selected,WISER Results/Phase 2/Djabon Phase 2/Tiers12_q38_more_iter/qapinn_runs/checkpoints/V5_heat_q4.pt,,V5_heat_q4
selected,WISER Results/Phase 2/Djabon Phase 2/Tiers12_q38_more_iter/qapinn_runs/checkpoints/V5_heat_q5.pt,,V5_heat_q5
selected,WISER Results/Phase 2/Djabon Phase 2/Tiers12_q38_more_iter/qapinn_runs/checkpoints/V5_heat_q6.pt,,V5_heat_q6
selected,WISER Results/Phase 2/Djabon Phase 2/Tiers12_q38_more_iter/qapinn_runs/checkpoints/V5_heat_q7.pt,,V5_heat_q7
selected,WISER Results/Phase 2/Djabon Phase 2/Tiers12_q38_more_iter/qapinn_runs/checkpoints/V5_heat_q8.pt,,V5_heat_q8
excluded,WISER Results/Phase 2/Roland phase 2/wiser/qapinn_runs/checkpoints/B10_q5_all_expval_v3.pt,tag matched no known naming convention,B10_q5_all_expval_v3
excluded,WISER Results/Phase 2/Roland phase 2/wiser/qapinn_runs/checkpoints/B11_q4_depth3_v3.pt,tag matched no known naming convention,B11_q4_depth3_v3
excluded,WISER Results/Phase 2/Roland phase 2/wiser/qapinn_runs/checkpoints/B12_q4_depth9_v3.pt,tag matched no known naming convention,B12_q4_depth9_v3
excluded,WISER Results/Phase 2/Roland phase 2/wiser/qapinn_runs/checkpoints/B13_q6_linear_expval_v3.pt,tag matched no known naming convention,B13_q6_linear_expval_v3
excluded,WISER Results/Phase 2/Roland phase 2/wiser/qapinn_runs/checkpoints/B14_q7_linear_expval_v3.pt,tag matched no known naming convention,B14_q7_linear_expval_v3
excluded,WISER Results/Phase 2/Roland phase 2/wiser/qapinn_runs/checkpoints/B1_q3_linear_expval_v3.pt,tag matched no known naming convention,B1_q3_linear_expval_v3
excluded,WISER Results/Phase 2/Roland phase 2/wiser/qapinn_runs/checkpoints/B2_q4_linear_expval_v3.pt,tag matched no known naming convention,B2_q4_linear_expval_v3
excluded,WISER Results/Phase 2/Roland phase 2/wiser/qapinn_runs/checkpoints/B3_q5_linear_expval_v3.pt,tag matched no known naming convention,B3_q5_linear_expval_v3
excluded,WISER Results/Phase 2/Roland phase 2/wiser/qapinn_runs/checkpoints/B4_q3_none_expval_v3.pt,tag matched no known naming convention,B4_q3_none_expval_v3
excluded,WISER Results/Phase 2/Roland phase 2/wiser/qapinn_runs/checkpoints/B5_q4_none_expval_v3.pt,tag matched no known naming convention,B5_q4_none_expval_v3
excluded,WISER Results/Phase 2/Roland phase 2/wiser/qapinn_runs/checkpoints/B6_q5_none_expval_v3.pt,tag matched no known naming convention,B6_q5_none_expval_v3
excluded,WISER Results/Phase 2/Roland phase 2/wiser/qapinn_runs/checkpoints/B7_q3_linear_probs_v3.pt,tag matched no known naming convention,B7_q3_linear_probs_v3
excluded,WISER Results/Phase 2/Roland phase 2/wiser/qapinn_runs/checkpoints/B8_q4_linear_probs_v3.pt,tag matched no known naming convention,B8_q4_linear_probs_v3
excluded,WISER Results/Phase 2/Roland phase 2/wiser/qapinn_runs/checkpoints/B9_q5_linear_probs_v3.pt,tag matched no known naming convention,B9_q5_linear_probs_v3
